6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 9 2 6 5 8 4 1 8 14 14 0 14 2 6 12 5 7 7 13 2 2 6 7 3 11 4 12 1 4 11 3 1 14 1 5 7 14 2 7 13 8 1 13 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 12 6 13 10 10 9 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 4 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 5 10 4 1 8 11 14 0 14 2 6 12 5 7 7 14 2 2 4 7 3 11 4 11 1 4 11 3 1 14 1 5 7 14 2 7 13 8 1 3 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 11 8 1 5 7 10 4 10 6 2 1 3 6 5 6 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 11 8 1 5 7 10 4 10 6 2 1 3 6 5 6 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 11 8 1 5 7 10 4 10 6 2 1 3 6 5 6 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 12 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 7 8 4 1 8 14 13 0 14 2 6 12 5 7 7 14 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 12 2 7 12 8 1 12 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 12 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 7 8 4 1 8 14 13 0 14 2 6 12 5 7 7 14 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 12 2 7 12 8 1 12 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 12 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 7 8 4 1 8 14 13 0 14 2 6 12 5 7 7 14 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 12 2 7 12 8 1 12 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 14 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 5 8 4 1 8 14 14 0 14 2 6 12 5 7 7 13 2 2 6 7 3 11 4 10 1 4 11 3 1 14 1 5 7 14 2 7 13 8 1 13 7 11 4 10 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 10 13 11 13 6 13 10 12 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 2 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 7 8 4 1 8 14 13 0 14 2 6 12 5 7 7 14 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 12 2 7 12 8 1 12 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 9 13 11 13 6 13 10 12 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 2 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 9 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 3 8 4 1 8 14 14 0 14 2 6 12 5 7 7 14 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 12 8 1 13 7 10 4 11 6 2 1 3 6 5 8 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 12 6 
6 2 0 2 6 4 3 5 6 9 1 4 7 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 12 8 1 5 7 9 4 10 6 2 1 3 6 5 6 3 15 14 2 6 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 7 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 12 8 1 5 7 9 4 10 6 2 1 3 6 5 6 3 15 14 2 6 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 7 13 11 13 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 12 8 1 5 7 9 4 10 6 2 1 3 6 5 6 3 15 14 2 6 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 14 6 13 10 13 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 4 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 12 2 2 6 7 3 11 4 11 1 4 11 3 1 13 1 5 7 14 2 7 12 8 1 5 7 10 4 10 6 2 1 3 6 5 6 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
6 2 0 2 6 4 3 5 6 9 1 4 8 13 11 14 6 13 10 11 11 13 5 8 0 5 3 1 11 3 10 3 8 10 13 1 4 3 13 1 3 4 7 4 0 6 9 3 2 10 9 4 9 11 6 3 5 6 2 1 11 9 4 3 3 1 10 8 10 8 8 10 1 1 14 12 6 3 10 2 6 4 10 4 1 8 14 14 0 14 2 6 12 5 7 7 11 2 2 6 7 3 11 4 13 1 4 11 3 1 14 1 5 7 14 2 7 11 8 1 5 7 10 4 10 6 2 1 3 6 5 6 3 15 14 2 7 1 2 9 5 4 5 11 7 14 9 7 11 6 
